ProbeID,Exome,Chr,Strand,From,To,Gene,Type,Max_MAF,Comment,Extra_Comment,CHR,TxStart,TxEnd,Gene_strand
1690671,exome,chr2,+,232458919,232458968,C2orf57,exonic,,GOOD,NO,2,232457574,232458994,+
5390372,exome,chr2,-,99216055,99216104,COA5,exonic,,GOOD,NO,2,99215785,99224981,-
4920521,exome,chr2,-,85832626,85832675,C2orf68,exonic,,GOOD,NO,2,85832375,85839179,-
6560356,exome,chr2,+,200791247,200791296,C2orf69,exonic,,GOOD,NO,2,200775978,200792996,+
1170524,exome,chr2,-,73455297,73455346,PRADC1,exonic,,GOOD,NO,2,73455133,73460356,-
3930386,exome,chr2,-,120060118,120069240,C2orf76,exonic,,GOOD,SPLICE,2,120059792,120124404,-
3170725,exome,chr2,-,25013293,25013342,PTRHD1,exonic,,GOOD,NO,2,25013135,25016251,-
4760053,exome,chr2,-,85049001,85049050,TRABD2A,exonic,,GOOD,NO,2,85048790,85108369,-
840068,exome,chr12,-,8211075,8211124,C3AR1,exonic,,GOOD,NO,12,8209439,8219067,-
6220685,exome,chr3,+,119242995,119243044,TIMMDC1,exonic,,GOOD,NO,3,119217367,119243125,+
2000546,exome,chr3,+,10168726,10168775,BRK1,exonic,,GOOD,NO,3,10157332,10168874,+
510215,exome,chr3,+,62307650,62307699,C3orf14,exonic,,GOOD,NO,3,62304647,62321888,+
6650079,exome,chr3,+,62317048,62318952,C3orf14,exonic,,GOOD,SPLICE,3,62304647,62321888,+
6510424,exome,chr3,-,112721336,112721385,NEPRO,exonic,,GOOD,NO,3,112721291,112738580,-
7550280,exome,chr3,-,112721555,112721604,NEPRO,exonic,,GOOD,NO,3,112721291,112738580,-
6960170,exome,chr3,+,14713961,14714010,CCDC174,exonic,,GOOD,NO,3,14693252,14714166,+
3130487,exome,chr3,-,126268828,126268877,C3orf22,exonic,,GOOD,NO,3,126245841,126277808,-
3850661,exome,chr3,+,44399311,44399360,TCAIM,exonic,,GOOD,NO,3,44379610,44450940,+
6620669,exome,chr3,+,44450324,44450373,TCAIM,exonic,,GOOD,NO,3,44379610,44450940,+
520224,exome,chr3,+,99890734,99891199,CMSS1,exonic,,GOOD,SPLICE,3,99536677,99897476,+
3610372,exome,chr3,+,99897175,99897224,CMSS1,exonic,,GOOD,NO,3,99536677,99897476,+
7000746,exome,chr3,-,11832043,11851027,TAMM41,exonic,,GOOD,SPLICE,3,11831915,11888393,-
1430435,exome,chr3,-,196434417,196434466,CEP19,exonic,,GOOD,NO,3,196433147,196439165,-
1850040,exome,chr3,-,196434178,196434227,CEP19,exonic,,GOOD,NO,3,196433147,196439165,-
2760064,exome,chr3,-,133647099,133647148,C3orf36,exonic,,GOOD,NO,3,133646989,133648656,-
1500762,exome,chr3,+,129023910,129023959,HMCES,exonic,,GOOD,NO,3,128997683,129024135,+
3450039,exome,chr3,+,88205362,88205411,C3orf38,exonic,,GOOD,NO,3,88198892,88207115,+
5570577,exome,chr3,+,88205466,88205515,C3orf38,exonic,,GOOD,NO,3,88198892,88207115,+
60022,exome,chr3,-,43120957,43121006,POMGNT2,exonic,,GOOD,NO,3,43120720,43147575,-
1450053,exome,chr3,+,126390562,126390611,NUP210P1,exonic,,GOOD,NO,3,126380923,126390782,+
4200367,exome,chr3,+,49842307,49842356,FAM212A,exonic,,GOOD,NO,3,49840686,49842463,+
4060131,exome,chr3,+,143710782,143710831,C3orf58,exonic,,GOOD,NO,3,143690639,143711210,+
2030687,exome,chr3,-,192514840,192514889,MB21D2,exonic,,GOOD,NO,3,192514604,192635950,-
4070576,exome,chr3,+,49060748,49060797,NDUFAF3,exonic,,GOOD,NO,3,49057907,49060926,+
130280,exome,chr3,-,49306586,49306635,C3orf62,exonic,,GOOD,NO,3,49306029,49314508,-
6370672,exome,chr3,-,56655237,56655286,FAM208A,exonic,,GOOD,NO,3,56654159,56717135,-
2480440,exome,chr3,-,69024707,69024756,EOGT,exonic,,GOOD,NO,3,69024362,69063045,-
7550546,exome,chr3,-,69025547,69025596,EOGT,exonic,,GOOD,NO,3,69024362,69063045,-
650537,exome,chr3,-,48955609,48955658,ARIH2OS,exonic,,GOOD,NO,3,48955220,48956818,-
1850500,exome,chr3,-,47537415,47537464,ELP6,exonic,,GOOD,NO,3,47537129,47555199,-
4210102,exome,chr3,-,47537201,47537250,ELP6,exonic,,GOOD,NO,3,47537129,47555199,-
6220014,exome,chr3,-,47539785,47539834,ELP6,exonic,,GOOD,NO,3,47537129,47555199,-
7560736,exome,chr4,+,2952223,2952272,NOP14-AS1,exonic,,GOOD,NO,4,2937272,2952800,+
5220068,exome,chr4,-,57829741,57829790,NOA1,exonic,,GOOD,NO,4,57829509,57843826,-
1450239,exome,chr4,+,113190739,113190788,AP1AR,exonic,,GOOD,NO,4,113152894,113194266,+
3710753,exome,chr4,+,113189955,113190004,AP1AR,exonic,,GOOD,NO,4,113152894,113194266,+
2650605,exome,chr4,-,159046848,159046897,FAM198B,exonic,,GOOD,NO,4,159045731,159094202,-
3460014,exome,chr4,-,159045913,159045962,FAM198B,exonic,,GOOD,NO,4,159045731,159094202,-
1500327,exome,chr4,+,8470024,8470073,TRMT44,exonic,,GOOD,NO,4,8442531,8478282,+
4480014,exome,chr4,+,8477908,8477957,TRMT44,exonic,,GOOD,NO,4,8442531,8478282,+
4780215,exome,chr4,-,170653005,170658837,HPF1,exonic,,GOOD,SPLICE,4,170650618,170679093,-
290368,exome,chr4,+,113109902,113109951,C4orf32,exonic,,GOOD,NO,4,113066552,113110237,+
4590167,exome,chr4,+,113109396,113109445,C4orf32,exonic,,GOOD,NO,4,113066552,113110237,+
1850110,exome,chr4,+,130033581,130033630,C4orf33,exonic,,GOOD,NO,4,130014828,130033843,+
2230376,exome,chr4,-,39552552,39552601,SMIM14,exonic,,GOOD,NO,4,39548916,39640618,-
6900301,exome,chr4,-,39553201,39553250,SMIM14,exonic,,GOOD,NO,4,39548916,39640618,-
1470519,exome,chr4,+,184629614,184629663,TRAPPC11,exonic,,GOOD,NO,4,184580419,184634747,+
4050474,exome,chr4,+,184634493,184634542,TRAPPC11,exonic,,GOOD,NO,4,184580419,184634747,+
7160196,exome,chr4,+,184634158,184634207,TRAPPC11,exonic,,GOOD,NO,4,184580419,184634747,+
2570437,exome,chr4,+,164441348,164441397,TMA16,exonic,,GOOD,NO,4,164415672,164441691,+
4480121,exome,chr4,-,159588297,159588346,C4orf46,exonic,,GOOD,NO,4,159587826,159593407,-
7650703,exome,chr4,+,2044157,2044206,C4orf48,exonic,,GOOD,NO,4,2043719,2045697,+
1340241,exome,chr9,-,123714715,123714764,C5,exonic,,GOOD,NO,9,123714613,123837452,-
6450092,exome,chr19,+,47824990,47825039,C5AR1,exonic,,GOOD,NO,19,47813103,47825327,+
940471,exome,chr5,-,111065290,111065339,NREP,exonic,,GOOD,NO,5,111064999,111312628,-
3420692,exome,chr5,-,133291332,133291381,C5orf15,exonic,,GOOD,NO,5,133291197,133304406,-
2000162,exome,chr5,-,134780053,134780102,DCANP1,exonic,,GOOD,NO,5,134779903,134783038,-
4860379,exome,chr5,-,92953974,92954023,FAM172A,exonic,,GOOD,NO,5,92953430,93447404,-
2940725,exome,chr5,+,31554091,31554140,C5orf22,exonic,,GOOD,NO,5,31532372,31555165,+
130731,exome,chr5,+,134193917,134193966,C5orf24,exonic,,GOOD,NO,5,134181369,134195425,+
5960639,exome,chr5,+,175772376,175772425,SIMC1,exonic,,GOOD,NO,5,175665361,175772994,+
240576,exome,chr5,-,43444438,43444487,TMEM267,exonic,,GOOD,NO,5,43444353,43483992,-
6200300,exome,chr5,-,43445062,43445111,TMEM267,exonic,,GOOD,NO,5,43444353,43483992,-
3120037,exome,chr5,+,102614275,102614324,C5orf30,exonic,,GOOD,NO,5,102594402,102614361,+
4540241,exome,chr5,+,139623035,139623084,CYSTM1,exonic,,GOOD,NO,5,139554652,139623374,+
2760349,exome,chr5,-,36193897,36193946,NADK2,exonic,,GOOD,NO,5,36192690,36242381,-
6100239,exome,chr5,+,56210793,56212690,SETD9,exonic,,GOOD,SPLICE,5,56205086,56224726,+
1070474,exome,chr5,-,74970321,74970370,POC5,exonic,,GOOD,NO,5,74970023,75013313,-
7330523,exome,chr5,-,43039535,43039584,ANXA2R,exonic,,GOOD,NO,5,43039181,43040447,-
1690240,exome,chr5,-,154198425,154198474,FAXDC2,exonic,,GOOD,NO,5,154198051,154230245,-
6840491,exome,chr5,+,172563433,172563482,CREBRF,exonic,,GOOD,NO,5,172483354,172566291,+
6860228,exome,chr5,+,172563562,172563611,CREBRF,exonic,,GOOD,NO,5,172483354,172566291,+
3890682,exome,chr5,+,64920864,64920913,TRAPPC13,exonic,,GOOD,NO,5,64920557,64961954,+
5290192,exome,chr5,+,64961032,64961081,TRAPPC13,exonic,,GOOD,NO,5,64920557,64961954,+
5900544,exome,chr5,-,137273815,137273864,FAM13B,exonic,,GOOD,NO,5,137273606,137368802,-
1710343,exome,chr5,+,41921126,41921175,C5orf51,exonic,,GOOD,NO,5,41904445,41921738,+
3180132,exome,chr5,+,41921406,41921455,C5orf51,exonic,,GOOD,NO,5,41904445,41921738,+
5810273,exome,chr5,+,139508146,139508195,IGIP,exonic,,GOOD,NO,5,139505520,139508391,+
4900689,exome,chr5,-,159820188,159820237,ZBED8,exonic,,GOOD,NO,5,159820154,159827104,-
130364,exome,chr5,+,150175966,150176015,SMIM3,exonic,,GOOD,NO,5,150157507,150176298,+
360209,exome,chr6,-,34214851,34214900,C6orf1,exonic,,GOOD,NO,6,34214156,34216885,-
7320110,exome,chr6,-,34555289,34555338,C6orf106,exonic,,GOOD,NO,6,34555056,34664627,-
7210484,exome,chr6,-,43193550,43193599,DNPH1,exonic,,GOOD,NO,6,43193366,43197211,-
2120376,exome,chr6,-,99848530,99848579,PNISR,exonic,,GOOD,NO,6,99845926,99873221,-
6020681,exome,chr6,+,139364248,139364297,ABRACL,exonic,,GOOD,NO,6,139349818,139364439,+
5560703,exome,chr6,+,170105951,170106000,C6orf120,exonic,,GOOD,NO,6,170102207,170106453,+
6520692,exome,chr6,-,33668252,33669133,UQCC2,exonic,,GOOD,SPLICE,6,33664537,33679528,-
1340400,exome,chr6,-,37450942,37450991,CCDC167,exonic,,GOOD,NO,6,37450696,37467700,-
780187,exome,chr6,-,41034755,41034804,OARD1,exonic,,GOOD,NO,6,41034530,41040188,-
520201,exome,chr6,+,30620714,30620763,C6orf136,exonic,,GOOD,NO,6,30614815,30620987,+
2140561,exome,chr6,-,47846198,47846247,PTCHD4,exonic,,GOOD,NO,6,47845763,48036425,-
2370639,exome,chr6,-,74135132,74135181,MB21D1,exonic,,GOOD,NO,6,74134855,74162043,-
3130577,exome,chr6,+,42997243,42997292,RRP36,exonic,,GOOD,NO,6,42989384,42997337,+
5550195,exome,chr6,-,97594755,97597769,MMS22L,exonic,,GOOD,SPLICE,6,97590036,97731052,-
3930671,exome,chr6,-,121401484,121401533,TBC1D32,exonic,,GOOD,NO,6,121400639,121655646,-
540215,exome,chr6,+,126667369,126667418,CENPW,exonic,,GOOD,NO,6,126660934,126804466,+
5670703,exome,chr6,-,166337830,166337879,LINC00473,exonic,,GOOD,NO,6,166337535,166401527,-
160333,exome,chr6,-,133090597,133090646,SLC18B1,exonic,,GOOD,NO,6,133090506,133119747,-
3170564,exome,chr6,+,107361400,107365478,C6orf203,exonic,,GOOD,SPLICE,6,107349375,107372790,+
2000564,exome,chr6,-,118786563,118786612,CEP85L,exonic,,GOOD,NO,6,118781934,119031238,-
2230010,exome,chr6,-,118832512,118832561,CEP85L,exonic,,GOOD,NO,6,118781934,119031238,-
2750129,exome,chr6,+,151790288,151790337,ARMT1,exonic,,GOOD,NO,6,151773392,151791234,+
3710465,exome,chr6,+,151790834,151790883,ARMT1,exonic,,GOOD,NO,6,151773392,151791234,+
3310204,exome,chr6,+,112423435,112423484,FAM229B,exonic,,GOOD,NO,6,112408673,112423993,+
4150279,exome,chr6,-,31626195,31626244,C6orf47,exonic,,GOOD,NO,6,31626074,31628549,-
1190082,exome,chr6,+,31804212,31804261,C6orf48,exonic,,GOOD,NO,6,31802691,31807543,+
6280601,exome,chr6,+,31802946,31805030,C6orf48,exonic,,GOOD,SPLICE,6,31802691,31807543,+
7150017,exome,chr6,+,31805143,31805192,C6orf48,exonic,,GOOD,NO,6,31802691,31807543,+
2570068,exome,chr6,+,71298362,71298411,SDHAF4,exonic,,GOOD,NO,6,71276624,71298606,+
3290255,exome,chr6,-,119135122,119135171,MCM9,exonic,,GOOD,NO,6,119134611,119256327,-
5860754,exome,chr6,-,24705681,24705730,C6orf62,exonic,,GOOD,NO,6,24705089,24719403,-
5870215,exome,chr6,-,24705203,24705252,C6orf62,exonic,,GOOD,NO,6,24705089,24719403,-
4210138,exome,chr6,-,39071964,39072013,SAYSD1,exonic,,GOOD,NO,6,39071838,39082962,-
430309,exome,chr6,-,97345562,97345611,NDUFAF4,exonic,,GOOD,NO,6,97337186,97345767,-
1940435,exome,chr6,-,97339213,97339262,NDUFAF4,exonic,,GOOD,NO,6,97337186,97345767,-
5050021,exome,chr6,+,170176728,170179285,ERMARD,exonic,,GOOD,SPLICE,6,170151717,170181680,+
360017,exome,chr6,+,149901013,149901062,GINM1,exonic,,GOOD,NO,6,149887527,149912067,+
3310181,exome,chr6,+,36891933,36891982,C6orf89,exonic,,GOOD,NO,6,36839645,36896740,+
4640398,exome,chr6,+,151941728,151941777,CCDC170,exonic,,GOOD,NO,6,151815174,151942328,+
1470390,exome,chr7,-,40173857,40173906,MPLKIP,exonic,,GOOD,NO,7,40172341,40174251,-
2900047,exome,chr7,-,40172432,40172481,MPLKIP,exonic,,GOOD,NO,7,40172341,40174251,-
2900504,exome,chr7,+,931992,932041,GET4,exonic,,GOOD,NO,7,916190,936071,+
4290575,exome,chr7,-,86825936,86825985,TMEM243,exonic,,GOOD,NO,7,86825477,86849031,-
4010072,exome,chr7,-,42949265,42949314,C7orf25,exonic,,GOOD,NO,7,42948871,42951689,-
3780148,exome,chr7,+,6648114,6648163,C7orf26,exonic,,GOOD,NO,7,6629651,6648357,+
360050,exome,chr7,-,2577558,2577607,BRAT1,exonic,,GOOD,NO,7,2577443,2595392,-
3310136,exome,chr7,-,6852656,6854431,CCZ1B,exonic,,GOOD,SPLICE,7,6838565,6865926,-
4490608,exome,chr7,+,150029473,150029522,ZBED6CL,exonic,,GOOD,NO,7,150026937,150029811,+
4670100,exome,chr7,+,23347533,23348988,MALSU1,exonic,,GOOD,SPLICE,7,23338939,23349180,+
4120309,exome,chr7,+,39612178,39612227,YAE1D1,exonic,,GOOD,NO,7,39605974,39651688,+
2360315,exome,chr7,-,99144201,99144250,FAM200A,exonic,,GOOD,NO,7,99143922,99149757,-
6280725,exome,chr7,-,45022883,45023431,SNHG15,exonic,,GOOD,SPLICE,7,45022626,45026259,-
1740458,exome,chr7,+,30202305,30202354,MTURN,exonic,,GOOD,NO,7,30174551,30202381,+
60326,exome,chr7,+,66420680,66420729,TMEM248,exonic,,GOOD,NO,7,66386202,66423538,+
510255,exome,chr7,-,99752278,99752327,C7orf43,exonic,,GOOD,NO,7,99752042,99756344,-
1240592,exome,chr7,-,100033051,100033100,PPP1R35,exonic,,GOOD,NO,7,100032911,100034094,-
7150259,exome,chr7,-,134850656,134850705,C7orf49,exonic,,GOOD,NO,7,134777060,134855578,-
5810671,exome,chr7,-,1036678,1036727,C7orf50,exonic,,GOOD,NO,7,1036621,1177893,-
3310484,exome,chr7,+,127639957,127640006,SND1-IT1,exonic,,GOOD,NO,7,127637561,127640130,+
1660608,exome,chr7,+,139030405,139030454,C7orf55,exonic,,GOOD,NO,7,139025195,139031065,+
380736,exome,chr7,+,120884323,120884372,CPED1,exonic,,GOOD,NO,7,120628750,120937498,+
670274,exome,chr7,+,120901839,120901888,CPED1,exonic,,GOOD,NO,7,120628750,120937498,+
4590615,exome,chr7,+,99751542,99751591,LAMTOR4,exonic,,GOOD,NO,7,99746521,99751835,+
3830619,exome,chr7,+,92166523,92166572,RBM48,exonic,,GOOD,NO,7,92158086,92169795,+
7320441,exome,chr7,+,128098337,128098386,HILPDA,exonic,,GOOD,NO,7,128095883,128098472,+
7100687,exome,chr7,-,6369365,6369414,FAM220A,exonic,,GOOD,NO,7,6369039,6388590,-
7400671,exome,chr7,-,6369451,6369500,FAM220A,exonic,,GOOD,NO,7,6369039,6388590,-
1470397,exome,chr8,+,146281264,146281313,C8orf33,exonic,,GOOD,NO,8,146277823,146281416,+
6350671,exome,chr8,+,146280820,146280869,C8orf33,exonic,,GOOD,NO,8,146277823,146281416,+
5360390,exome,chr8,-,96258275,96258324,C8orf37,exonic,,GOOD,NO,8,96257140,96281462,-
6480202,exome,chr8,+,96059269,96059318,NDUFAF6,exonic,,GOOD,NO,8,96037213,96070944,+
6130433,exome,chr8,+,42407911,42407960,SMIM19,exonic,,GOOD,NO,8,42396297,42408140,+
4590646,exome,chr8,-,33356773,33357872,TTI2,exonic,,GOOD,SPLICE,8,33356026,33370703,-
4640132,exome,chr8,+,67813929,67813978,MCMDC2,exonic,,GOOD,NO,8,67782983,67834283,+
5860392,exome,chr8,+,13425661,13425710,C8orf48,exonic,,GOOD,NO,8,13424351,13425797,+
1470706,exome,chr8,+,143818224,143818273,THEM6,exonic,,GOOD,NO,8,143808620,143818350,+
1710386,exome,chr8,+,22461341,22461390,C8orf58,exonic,,GOOD,NO,8,22457113,22461662,+
1510452,exome,chr8,-,86129671,86129720,C8orf59,exonic,,GOOD,NO,8,86126287,86132651,-
2140403,exome,chr8,-,124232447,124232496,C8orf76,exonic,,GOOD,NO,8,124232195,124253638,-
3780021,exome,chr8,-,93896501,93896550,TRIQK,exonic,,GOOD,NO,8,93895757,93978372,-
2510768,exome,chr9,+,98776629,98776678,ERCC6L2,exonic,,GOOD,NO,9,98637899,98780735,+
3390129,exome,chr9,+,86258739,86258788,IDNK,exonic,,GOOD,NO,9,86237963,86259045,+
1170446,exome,chr9,-,96209199,96209248,FAM120AOS,exonic,,GOOD,NO,9,96208781,96215874,-
770692,exome,chr9,-,131584419,131584468,C9orf114,exonic,,GOOD,NO,9,131581929,131592100,-
1990047,exome,chr9,+,131051055,131051104,SWI5,exonic,,GOOD,NO,9,131037657,131051268,+
70753,exome,chr9,-,7796656,7796705,TMEM261,exonic,,GOOD,NO,9,7796490,7799806,-
3610280,exome,chr9,+,35847058,35847107,TMEM8B,exonic,,GOOD,NO,9,35829221,35854844,+
1010470,exome,chr9,-,139957034,139957083,SAPCD2,exonic,,GOOD,NO,9,139956578,139965028,-
4180445,exome,chr9,+,139888226,139888275,C9orf142,exonic,,GOOD,NO,9,139886869,139888428,+
3440446,exome,chr9,-,100667010,100667059,TRMO,exonic,,GOOD,NO,9,100666770,100684852,-
1170019,exome,chr9,+,130925936,130925985,C9orf16,exonic,,GOOD,NO,9,130922538,130926207,+
6280082,exome,chr9,-,91976790,91976839,SEMA4D,exonic,,GOOD,NO,9,91975705,92094611,-
1110139,exome,chr9,+,140176552,140176601,TOR4A,exonic,,GOOD,NO,9,140172279,140177093,+
1740075,exome,chr9,-,99403902,99403951,AAED1,exonic,,GOOD,NO,9,99403532,99417599,-
1770338,exome,chr9,-,34610874,34610923,RPP25L,exonic,,GOOD,NO,9,34610481,34612110,-
5130414,exome,chr9,-,34610744,34610793,RPP25L,exonic,,GOOD,NO,9,34610481,34612110,-
6650215,exome,chr9,-,34379171,34379684,C9orf24,exonic,,GOOD,SPLICE,9,34379016,34397849,-
3850494,exome,chr9,-,34398371,34398420,FAM219A,exonic,,GOOD,NO,9,34398181,34458568,-
5260538,exome,chr9,+,103213080,103213129,MSANTD3,exonic,,GOOD,NO,9,103189494,103214016,+
4200204,exome,chr9,-,140509799,140509848,ARRDC1-AS1,exonic,,GOOD,NO,9,140509783,140513347,-
6520661,exome,chr9,-,5361120,5361169,PLGRKT,exonic,,GOOD,NO,9,5357966,5437937,-
2940687,exome,chr9,-,111777740,111777789,TMEM245,exonic,,GOOD,NO,9,111777414,111882225,-
3140280,exome,chr9,+,111702795,111702844,FAM206A,exonic,,GOOD,NO,9,111696672,111703237,+
4490348,exome,chr9,+,111702720,111702769,FAM206A,exonic,,GOOD,NO,9,111696672,111703237,+
4920215,exome,chr9,-,86553681,86553730,C9orf64,exonic,,GOOD,NO,9,86553226,86571901,-
6560411,exome,chr9,-,213618,213667,C9orf66,exonic,,GOOD,NO,9,213107,215893,-
7380367,exome,chr9,-,139006700,139006749,C9orf69,exonic,,GOOD,NO,9,139006426,139010731,-
1990477,exome,chr9,+,136335556,136335605,CACFD1,exonic,,GOOD,NO,9,136325086,136335909,+
2510026,exome,chr9,-,27560702,27560751,C9orf72,exonic,,GOOD,NO,9,27546543,27573864,-
3780370,exome,chr9,-,27561107,27561156,C9orf72,exonic,,GOOD,NO,9,27546543,27573864,-
3990411,exome,chr9,-,27567074,27567123,C9orf72,exonic,,GOOD,NO,9,27546543,27573864,-
7570022,exome,chr9,-,27547110,27547159,C9orf72,exonic,,GOOD,NO,9,27546543,27573864,-
1440050,exome,chr9,-,140086176,140086225,TPRN,exonic,,GOOD,NO,9,140086068,140095163,-
3890524,exome,chr9,-,132589712,132589761,C9orf78,exonic,,GOOD,NO,9,132589563,132597572,-
990475,exome,chr9,-,115449505,115449554,INIP,exonic,,GOOD,NO,9,115448790,115480387,-
380348,exome,chr9,-,26840685,26840734,CAAP1,exonic,,GOOD,NO,9,26840682,26892826,-
520050,exome,chr9,+,74586465,74586514,C9orf85,exonic,,GOOD,NO,9,74526422,74588371,+
3310274,exome,chr9,+,74561937,74561986,C9orf85,exonic,,GOOD,NO,9,74526422,74588371,+
1780762,exome,chr9,+,139735253,139735302,RABL6,exonic,,GOOD,NO,9,139702373,139735639,+
5090176,exome,chr9,+,95874523,95875274,CARD19,exonic,,GOOD,SPLICE,9,95858404,95875577,+
1980112,exome,chr9,-,130823684,130823733,NAIF1,exonic,,GOOD,NO,9,130823511,130829599,-
5720131,exome,chr9,+,117407527,117407576,C9orf91,exonic,,GOOD,NO,9,117373705,117408703,+
1980180,exome,chr9,-,77676212,77676261,NMRK1,exonic,,GOOD,NO,9,77676115,77703133,-
3130703,exome,chr8,+,86195936,86195985,CA13,exonic,,GOOD,NO,8,86157715,86196302,+
870630,exome,chr8,+,86393174,86393223,CA2,exonic,,GOOD,NO,8,86376130,86393721,+
2060674,exome,chr8,+,86393281,86393330,CA2,exonic,,GOOD,NO,8,86376130,86393721,+
7000017,exome,chr2,+,231685375,231685424,CAB39,exonic,,GOOD,NO,2,231577556,231685790,+
780500,exome,chr13,-,49884906,49884955,CAB39L,exonic,,GOOD,NO,13,49882785,50018262,-
6220180,exome,chr1,+,227174906,227174955,ADCK3,exonic,,GOOD,NO,1,227127937,227175246,+
240424,exome,chr22,+,24574442,24574491,CABIN1,exonic,,GOOD,NO,22,24407764,24574596,+
2070403,exome,chr20,-,60963851,60963900,CABLES2,exonic,,GOOD,NO,20,60963685,60982339,-
2230278,exome,chr19,-,48533351,48533400,CABP5,exonic,,GOOD,NO,19,48532639,48547311,-
3840692,exome,chr1,-,201008911,201008960,CACNA1S,exonic,,GOOD,NO,1,201008639,201081694,-
4220592,exome,chr3,+,55108471,55108520,CACNA2D3,exonic,,GOOD,NO,3,54156692,55108584,+
5890736,exome,chr1,+,174969218,174969267,CACYBP,exonic,,GOOD,NO,1,174968570,174981163,+
3360402,exome,chr2,+,27466148,27466320,CAD,exonic,,GOOD,SPLICE,2,27440257,27466660,+
3780132,exome,chr3,-,62384395,62384444,CADPS,exonic,,GOOD,NO,3,62384020,62861064,-
4230706,exome,chr16,+,71423908,71423957,CALB2,exonic,,GOOD,NO,16,71392615,71424342,+
2140398,exome,chr12,-,54105162,54105211,CALCOCO1,exonic,,GOOD,NO,12,54104901,54121307,-
5820646,exome,chr17,+,46941874,46941923,CALCOCO2,exonic,,GOOD,NO,17,46908349,46942607,+
990300,exome,chr2,-,188210118,188210167,CALCRL,exonic,,GOOD,NO,2,188206689,188313021,-
5890064,exome,chr7,+,134618292,134618341,CALD1,exonic,,GOOD,NO,7,134464163,134655480,+
1440241,exome,chr10,-,105206754,105206803,CALHM2,exonic,,GOOD,NO,10,105206542,105212162,-
1660477,exome,chr14,+,90874298,90874347,CALM1,exonic,,GOOD,NO,14,90863326,90874619,+
7100711,exome,chr2,-,47387527,47387576,CALM2,exonic,,GOOD,NO,2,47387220,47404075,-
2750184,exome,chr19,+,47113880,47113929,CALM3,exonic,,GOOD,NO,19,47104511,47114039,+
1030433,exome,chr15,-,68483463,68483512,CALML4,exonic,,GOOD,NO,15,68483042,68498448,-
1990224,exome,chr15,-,68486174,68486223,CALML4,exonic,,GOOD,NO,15,68483042,68498448,-
2940750,exome,chr15,-,68484573,68484622,CALML4,exonic,,GOOD,NO,15,68483042,68498448,-
4610209,exome,chr15,-,68489790,68489839,CALML4,exonic,,GOOD,NO,15,68483042,68498448,-
4560274,exome,chr7,-,71801911,71801960,CALN1,exonic,,GOOD,NO,7,71244475,71877360,-
4780113,exome,chr7,-,71248068,71248117,CALN1,exonic,,GOOD,NO,7,71244475,71877360,-
2760370,exome,chr19,+,13055029,13055078,CALR,exonic,,GOOD,NO,19,13049413,13055304,+
940431,exome,chr7,+,128411190,128411239,CALU,exonic,,GOOD,NO,7,128379345,128413477,+
4610338,exome,chr3,-,9799475,9799524,CAMK1,exonic,,GOOD,NO,3,9799028,9811668,-
2030280,exome,chr10,+,12870971,12871020,CAMK1D,exonic,,GOOD,NO,10,12391541,12877545,+
4210022,exome,chr10,+,12867620,12867669,CAMK1D,exonic,,GOOD,NO,10,12391541,12877545,+
940747,exome,chr1,+,209786976,209787025,CAMK1G,exonic,,GOOD,NO,1,209757044,209787284,+
1110364,exome,chr4,-,114378551,114378600,CAMK2D,exonic,,GOOD,NO,4,114372187,114683083,-
1010475,exome,chr10,-,75572463,75572512,CAMK2G,exonic,,GOOD,NO,10,75572258,75634349,-
1170176,exome,chr10,-,75573008,75573057,CAMK2G,exonic,,GOOD,NO,10,75572258,75634349,-
2000020,exome,chr12,-,121693383,121693432,CAMKK2,exonic,,GOOD,NO,12,121675494,121736111,-
6550382,exome,chr12,-,121682979,121683028,CAMKK2,exonic,,GOOD,NO,12,121675494,121736111,-
6660092,exome,chr5,+,134086975,134087024,CAMLG,exonic,,GOOD,NO,5,134074169,134087850,+
5860075,exome,chr3,+,48266905,48266954,CAMP,exonic,,GOOD,NO,3,48264836,48266981,+
1340411,exome,chr9,-,138701588,138701637,CAMSAP1,exonic,,GOOD,NO,9,138700332,138799005,-
6280209,exome,chr1,+,200829653,200829702,CAMSAP2,exonic,,GOOD,NO,1,200708685,200829835,+
240162,exome,chr12,+,67707726,67707775,CAND1,exonic,,GOOD,NO,12,67663060,67708472,+
